"","Country","Country_code","Year","ln_CO2","ln_IU","ln_MIS","ln_OP","ln_GDP","ln_TOG","ln_REC","ln_ERT","ln_R","ln_GEE","ln_LS","ln_LE","ln_ME","ln_HDI","ln_AE","ln_SE","ln_TR","ln_UP","ln_UPP","ln_MAN","ln_IND","ln_FDI","ln_Exp","ln_Man_2","ln_FDI_2"
"Korea, Rep-2004","Korea, Rep",21,"2004",2.31310474840155,4.28634138453947,4.33933401388839,NA,9.71088048643454,4.24871971493448,-0.261364764134408,9.81762951020032,9.10219821335648,NA,1.67375971740434,4.35241569692696,NA,-0.160168752152821,4.60517018598809,4.54873749698146,4.24871978826554,17.4777328973665,4.39447384572564,3.59507170767809,3.50433363653832,4.0810636481456,26.4092998737501,3.26264053563018,NA
"Korea, Rep-2005","Korea, Rep",21,"2005",2.30082861156312,4.29728540621879,4.38282671315072,3.63693392022233,9.87315733806934,4.2242729659653,-0.139262067333508,10.0796669515061,9.20472463319055,NA,1.7521998390908,4.35886410091564,2.41979640969473,-0.150822889734584,4.60517018598809,4.55587710037487,4.22427300952722,17.4840783957691,4.39869936896113,3.44672299966746,3.37873602583888,4.0773956417091,26.4853269914915,3.24793678639833,NA
"Korea, Rep-2006","Korea, Rep",21,"2006",2.30971733611738,4.35799005684564,4.42673686758838,3.68740037706857,9.98706910425086,4.2577646272562,-0.0512932943875506,10.1635252665289,NA,NA,1.68447573419147,4.36524018584211,NA,-0.143870370419702,4.60517018598809,4.54731361084319,4.25776471882604,17.4915775570024,4.40094651952639,3.52461574983809,3.43688794677981,4.06735374638827,26.5990582199011,3.23101670358871,NA
"Korea, Rep-2007","Korea, Rep",21,"2007",2.33661800603758,4.36691299686383,4.52192859583291,3.79089519291206,10.0894030782452,4.30236804982124,0.0295588022415444,10.3231747127766,NA,NA,1.73124658001004,4.37095952191529,NA,-0.138113302129634,4.60517018598809,4.54485462890623,4.30236811360789,17.4978924737205,4.40220909178637,3.53407385985149,3.45574738059241,4.06534593929801,26.7177646983826,3.23800973095998,NA
"Korea, Rep-2008","Korea, Rep",21,"2008",2.35107535050677,4.39444915467244,4.54575962375299,3.85816512677751,9.9688270643492,4.55929746251177,0.0582689081239758,10.1758531747346,9.31433996199467,NA,1.81091229299195,4.37597175546788,NA,-0.133531392624523,4.60517018598809,4.5367092087346,4.55929754171551,17.5067343619414,4.4034578370822,3.38860538565758,3.30468968799359,4.07074318366106,26.7910352529031,3.24345726939792,NA
"Korea, Rep-2009","Korea, Rep",21,"2009",2.36843423760382,4.40182926197006,4.59183150166038,3.90394279306082,9.85973687805913,4.45589980409102,0.19062035960865,9.95658983471818,9.31578088443418,2.6679223994224,1.93825218824441,4.38163021464643,2.3863277167594,-0.131248286609954,4.60517018598809,4.55018492678325,4.45589969530948,17.5131283959489,4.40470502495785,3.16738981309436,3.15428321132823,4.0688230185687,26.7864570650871,3.24940126498948,NA
"Korea, Rep-2010","Korea, Rep",21,"2010",2.45168728117065,4.42723897749543,4.64442393898017,3.93598578043478,10.0470347411168,4.51524106373674,0.27763173659828,10.266487650446,9.28294006439053,2.69597759927578,1.79230712565881,4.38348897956036,2.4542936504092,-0.116533816255952,4.60517018598809,4.55285479048575,4.51524110208291,17.5193440657804,4.40593845472019,3.68141425311004,3.55776747454861,4.06667283718744,26.9089208758583,3.31195685233478,NA
"Korea, Rep-2011","Korea, Rep",21,"2011",2.48363811312885,4.42794506208973,4.67083153745319,3.94401623253687,10.1304742647907,4.65933932020416,0.300104592450338,10.3988543012396,9.25071426611446,NA,1.78487077197567,4.38910518108335,NA,-0.109814866007207,4.60517018598809,4.56054314896668,4.65933933364264,17.5268751167441,4.40577978171441,3.44434311460594,3.3451967294303,4.06581036229422,27.0523040771281,3.34062604257273,NA
"Korea, Rep-2012","Korea, Rep",21,"2012",2.48145076017179,4.43164978514721,4.6824950674078,3.93720884719028,10.1451293717046,4.65831587713706,0.476234178996372,10.4598362952005,9.25301664625662,NA,1.75808639510413,4.39221842393701,NA,-0.108699416923341,4.60517018598809,4.56876612633937,4.65831589858912,17.5312529994078,4.4049005212135,3.31388897110896,3.25926086514107,4.06517479297115,27.1086221285058,3.3261826833424,NA
"Korea, Rep-2013","Korea, Rep",21,"2013",2.475698440883,4.43994170662031,4.69269790173525,3.80922416986436,10.210337282726,4.58447863424528,0.65232518603969,10.483863492388,9.25263328416643,NA,1.75444026482993,4.39778594813688,NA,-0.104250021373799,4.60517018598809,4.5825278725971,4.58447858367068,17.5349251336814,4.40402048693315,3.37254066272784,3.3250527893668,4.06840505877302,27.1461128600221,3.3245270328438,NA
"Korea, Rep-2014","Korea, Rep",21,"2014",2.45003425983349,4.47228802816504,4.73018044578548,3.84562566655883,10.2836203301947,4.50661360319506,1.05431202977153,10.5840749380507,9.26728765241793,NA,1.78684145650215,4.40332264655512,NA,-0.0987159729391577,4.60517018598809,4.58666888759604,4.50661358224744,17.5403258407087,4.40313967751026,3.37614283384767,3.32368543878769,4.06314772487728,27.1668519435993,3.29740793327061,NA
"Korea, Rep-2015","Korea, Rep",21,"2015",2.47777659750572,4.49865629211192,4.74989085959555,3.91200774311168,10.2657748056328,4.37112359179699,1.00795792039998,NA,9.29899206957075,2.68464235079779,1.77051660584198,4.40701664503596,2.49455412950586,-0.0954101848046582,4.60517018598809,4.58198251790045,4.37112366270222,17.5447048860346,4.40224584185528,3.32353652690541,3.30338913679296,4.05720172260113,27.1691911768798,3.28113809711234,NA
"Korea, Rep-2016","Korea, Rep",21,"2016",2.48696496083949,4.530910171138,4.78299188358465,4.0069004216038,10.2849628743456,4.29869678343883,0.936093359170335,NA,9.36005264520451,2.66043713166564,1.76477042252928,4.41007470599729,NA,-0.0921152889078056,4.60517018598809,4.58645239604303,4.29869673635434,17.5477910140978,4.40136346723002,3.34581418703016,3.33211375159856,4.06627437822676,27.1926370522897,3.27176292690427,NA
"Korea, Rep-2017","Korea, Rep",21,"2017",2.50145939596452,4.5546073813595,4.81689823569049,4.06669817528646,10.361445276573,4.3453745512512,1.04380405217311,NA,9.37830612555831,2.66015117265132,1.77542965604463,4.41433443733123,NA,-0.0877389143080067,4.60517018598809,4.58504002705928,4.34537457969172,17.549877060295,4.4006398293853,3.39443089778865,3.36924005795009,4.071338474576,27.2171378897898,3.2938301388,NA
"Korea, Rep-2018","Korea, Rep",21,"2018",2.50350314306998,4.56458628374662,4.8551901537052,4.12697354582083,10.4174160493469,4.36930689966575,1.15688119679209,NA,9.4408719246745,2.66116333201519,1.75659773114547,4.41433443733123,NA,-0.08446915662645,4.60517018598809,NA,4.36930682986557,17.5536722456378,4.40009982618125,3.38042515281518,3.29003909487813,4.06454862230484,27.2561272000703,3.282357862608,NA
"Korea, Rep-2019","Korea, Rep",21,"2019",2.46804235866977,4.5659882955532,4.89025401467605,4.14778220898351,10.3704370509443,4.32753268371408,1.21194097397511,NA,9.38914324545851,2.62689944136031,1.76567213315956,4.42156976301278,NA,-0.0801260444792849,4.60517018598809,NA,4.34375905714249,17.5567949446171,4.39974375547904,3.30314550067397,3.23987408863971,4.06243598779564,27.2585077270516,3.22772546601153,NA
"Latvia-1990","Latvia",23,"1990",1.9532824655893,NA,0,NA,NA,NA,2.86617528789736,NA,NA,NA,NA,4.2380576845066,NA,-0.3147107448397,4.60517018598809,NA,4.41785542386706,14.4275734886339,4.23772314506745,3.26118252297528,3.21315207328947,4.05234677400562,NA,NA,NA
"Latvia-1991","Latvia",23,"1991",1.87013052256899,NA,0,NA,NA,NA,2.92751865316463,NA,NA,NA,NA,4.23457652490867,NA,-0.318828801448618,4.60517018598809,NA,3.94541507267201,14.4221347876897,4.23701531338626,3.26118252297528,3.21315207328947,4.05234677400562,NA,NA,NA
"Latvia-1992","Latvia",23,"1992",1.67590126267681,NA,-3.25535289724835,NA,NA,NA,3.07233769721854,NA,NA,NA,NA,4.2253157697988,NA,-0.348140041488895,4.60517018598809,NA,4.87422960320276,14.4033105561108,4.23195927340926,3.26118252297528,3.21315207328947,4.05234677400562,NA,NA,NA
"Latvia-1993","Latvia",23,"1993",1.52341235283545,NA,-1.93794163912842,NA,NA,NA,3.23404489695616,NA,NA,NA,NA,4.20054496897507,NA,-0.371063681390832,4.60517018598809,NA,4.71000180180305,14.3828212355809,4.23118920994995,3.26118252297528,3.21315207328947,4.05234677400562,NA,NA,NA
"Latvia-1994","Latvia",23,"1994",1.39979328214804,NA,-1.13663898742038,NA,NA,NA,3.34430369538273,1.22082992139236,NA,NA,NA,4.18455677313248,NA,-0.375420986759788,4.60517018598809,4.36757280452359,4.3537314499813,14.3675641098483,4.23267069170239,3.26118252297528,3.21315207328947,4.05234677400562,NA,NA,NA
"Latvia-1995","Latvia",23,"1995",1.28692938283027,NA,-0.538299563078735,NA,7.7534418701973,4.30226702532015,3.47904712951848,3.97480999352691,NA,NA,NA,4.19556481147628,NA,-0.362405618647717,4.60517018598809,NA,4.30284643201926,14.3511123030288,4.23047673654668,3.26118252297528,3.21315207328947,4.12305809490488,22.0822763217824,2.86891132907508,NA
"Latvia-1996","Latvia",23,"1996",1.29930362807254,-0.20737223492214,0.117406264242503,NA,7.79634958116376,4.49801676651458,3.46652870094974,4.53592728324593,NA,NA,NA,4.23086335802956,NA,-0.341082849178896,4.60517018598809,NA,4.49904397726213,14.3383930052404,4.22902113221398,3.39509393616013,3.3418528952766,4.14436766903819,22.2528683252717,2.83783364204889,NA
"Latvia-1997","Latvia",23,"1997",1.25452554084345,0.719523600117228,1.12667595627698,NA,7.89478080840824,4.48233142824571,3.49321186764113,4.88492088811359,NA,NA,NA,4.23915559577054,NA,-0.325730140089311,4.60517018598809,NA,4.48329968300734,14.3276968555936,4.22829253473184,3.75513130198795,3.64108456618671,4.17128782796684,22.3728527361955,2.90262944732957,NA
"Latvia-1998","Latvia",23,"1998",1.21592629227081,1.19853843062926,1.91704852484296,NA,7.99750670675979,4.50594164128921,3.56526475315658,5.33155870032784,NA,2.75138612290144,NA,4.23428322987827,NA,-0.310609577095486,4.60517018598809,NA,4.50693378898324,14.3160931000297,4.22611816083154,3.43461089238368,3.45596890282338,4.13859941871582,22.4189601248339,2.69425084430857,NA
"Latvia-1999","Latvia",23,"1999",1.15005254401074,1.47873886037202,2.4254096300102,NA,8.05565824723095,4.38033859816811,3.59267496184914,5.20565368168462,NA,2.6458867868514,NA,4.2448160080937,NA,-0.293029678778376,4.60517018598809,NA,4.38145140676202,14.3045732783478,4.2227377769905,3.09175569879133,3.19961256365301,4.12959637757632,22.3533634323394,2.60614457673476,NA
"Latvia-2000","Latvia",23,"2000",1.07400414802254,1.84357079255711,2.81970302519984,NA,8.12018448756168,4.40104767491824,3.57850639663257,5.27882868996417,NA,2.68112286127412,NA,4.25297994424164,NA,-0.279713902802604,4.60517018598809,NA,4.40225441667703,14.292688390958,4.22049251421011,3.49263888871404,3.31395621142975,4.12075237282361,22.4880587356142,2.61060423097043,NA
"Latvia-2001","Latvia",23,"2001",1.147119136997,1.9767643404893,3.32650398048599,NA,8.18255979520701,4.45862176550845,3.56529839234258,5.2340454765279,NA,2.76490424762063,NA,4.25930765678495,NA,-0.265268477614881,4.60517018598809,NA,4.45993595290498,14.2780532988719,4.21877214059715,3.50329833535571,3.38945922224157,4.08777446283075,22.5745820154566,2.6103271166619,NA
"Latvia-2002","Latvia",23,"2002",1.15737788674524,3.08831145484708,3.67452413581356,NA,8.32771004278526,4.42132359780884,3.5374749999547,5.40506192397802,1.13783300182139,2.79546139498804,NA,4.26213008663505,NA,-0.251028754803745,4.60517018598809,NA,4.42256522904011,14.2649619290108,4.21729938628088,3.62528850993196,3.58268398783345,4.08104692493978,22.623661587195,2.6059102023236,NA
"Latvia-2003","Latvia",23,"2003",1.19917320601938,3.29509585077961,3.97320603206053,NA,8.54581859349621,4.43806640863082,3.53631085546933,5.66237002807565,2.61373952163097,2.73285724806269,NA,4.26641730188587,NA,-0.239527030564734,4.60517018598809,NA,4.43998117735248,14.2545606565368,4.21656219494635,3.37748998822753,3.45179096772436,4.09804098097791,22.6626913065193,2.51435335229921,NA
"Latvia-2004","Latvia",23,"2004",1.21403107874383,3.65273400747758,4.21792814965839,NA,8.76071434517848,4.5340573136847,3.58656983528937,5.90900642466746,3.20599319903719,2.67427347431506,1.5495822167009,4.2770386783335,2.49573448331184,-0.224394333215862,4.60517018598809,NA,4.53640278907984,14.2451217879005,4.21803603456465,3.47961773379808,3.48265642628231,4.12115554306552,22.7915462585396,2.50590136438517,NA
"Latvia-2005","Latvia",23,"2005",1.23657863115585,3.8286413964891,4.42854910301599,1.57252493441056,8.93523256232234,4.60752492421633,3.5918177412708,6.08219607906559,3.26918863874179,0,1.5405103995617,4.26768280013086,2.50553654917932,-0.213193220461042,4.60517018598809,NA,4.61012459262182,14.2357874283226,4.21950770517611,3.44113376883583,3.46120172309683,4.13188446853501,23.0026540660029,2.43376427820819,NA
"Latvia-2006","Latvia",23,"2006",1.30736729921763,3.98210861299483,4.59595462323072,2.10740927301386,9.18229545411322,4.60649912975604,3.52636052461616,6.19493586262467,3.36695094293356,2.63272515772262,1.63809830185864,4.26078870481085,2.50934882451736,-0.204567165741274,4.60517018598809,NA,4.60894196388233,14.2261296945529,4.21902229326516,3.51117660975699,3.67420984570585,4.18113181366421,23.0753693619303,2.35689169532742,NA
"Latvia-2007","Latvia",23,"2007",1.35498425347252,4.0804146566886,4.62381603957752,2.40575521148256,9.55488912893344,4.55989334064241,3.49892887015549,6.47086142137031,3.64675452781327,2.64383518177725,1.54092574754367,4.26295465893492,2.4990388186149,-0.198450938723838,4.60517018598809,NA,4.56148754120669,14.216981700801,4.21803603456465,3.2314624851956,3.43402336221457,4.193736383355,23.205166085015,2.30462864901273,NA
"Latvia-2008","Latvia",23,"2008",1.3150021445114,4.14962157771194,4.6718153266438,2.78625121389638,9.70912238299158,4.51279669883205,3.51779452924597,6.62894044279746,3.75536919538277,2.69213080189475,NA,4.28247576853908,2.51374188935032,-0.189950583958446,4.60517018598809,4.51156112845447,4.51553510828577,14.2054998645503,4.21706354417607,2.93633289433106,3.02412165750512,4.1195671281639,23.2280894832207,2.2621213574027,NA
"Latvia-2009","Latvia",23,"2009",1.23447451927458,4.20230170372719,4.68527638333842,2.92837912840928,9.41994699531499,4.4591317984041,3.64805745959368,6.79105290919599,4.01692341525352,2.56688132145167,1.60277811653209,4.29156140643113,2.52220484300664,-0.191160505461159,4.60517018598809,4.49582329082259,4.46268292329889,14.1886941806907,4.21676866330581,1.43056205323384,0.0119355010372648,4.04242445902739,23.0902716434195,2.27407039767484,NA
"Latvia-2010","Latvia",23,"2010",1.40164401386142,4.22566517954946,4.69806232104078,2.84114066319782,9.34320851998993,4.68771542709566,3.4986265269937,6.67550791341846,4.08815880313501,2.46886445741426,1.63413545620634,4.29705309119858,2.53088015247553,-0.193584749072665,4.60517018598809,4.50417236215814,4.69132889122313,14.1682792825524,4.21716673194104,3.68910001587469,2.91650245093771,4.08622895112169,23.2164105191551,2.47463197179005,NA
"Latvia-2011","Latvia",23,"2011",1.34429806085767,4.24491676923173,4.71107268944399,2.97696221297726,9.49844452297167,4.83222962968682,3.57065882272651,6.76903329566206,4.12955081795672,2.54280678683786,1.62329551798756,4.29831358162984,2.53416575160803,-0.185125484126689,4.60517018598809,4.51526112385194,4.79998413688256,14.1504845298901,4.21757937655673,3.34000759683091,3.38722554592347,4.14413406510538,23.3351145407421,2.46403055280019,NA
"Latvia-2012","Latvia",23,"2012",1.31403197097169,4.29210115813575,4.85287403596884,3.31297436183881,9.5358482865941,4.85381337409593,3.69808693486485,6.77075501964744,4.42520584876782,2.87562744710726,1.74556115339136,4.30106124536297,2.5419208402653,-0.182721636815294,4.60517018598809,4.51072872873504,4.84833026328915,14.1384936523762,4.21799185096707,3.43514284889182,3.42674669848905,4.11690414250739,23.4258501384084,2.42972490692839,NA
"Latvia-2013","Latvia",23,"2013",1.30876323566818,4.32060857316741,4.83562834421953,3.45590019037762,9.6163048124753,4.82957578235593,3.67882911826043,6.90711507409471,4.95582705760126,2.93087479286282,1.77165838793694,4.30383434806116,2.55015975929647,-0.170788320980282,4.60517018598809,4.53638329328605,4.82192601920137,14.1281949511395,4.21840415531241,3.23017629777933,3.18433784205816,4.10771428354736,23.432421585132,2.40608216613221,NA
"Latvia-2014","Latvia",23,"2014",1.29509755344947,4.32849399271284,4.77529843141943,3.51158125908499,9.6641124378897,4.8301592510094,3.69486152579148,7.00531746656689,5.13579843705026,2.63708181869968,1.78178427816063,4.30574463123215,2.5539179655493,-0.167235919375914,4.60517018598809,4.53180154046507,4.83050098353433,14.1191754716094,4.21880157357092,3.19790870421465,3.11440049323605,4.10861015943162,23.4932502109001,2.35153398546038,NA
"Latvia-2015","Latvia",23,"2015",1.30876327725473,4.3719836588943,4.86771149324412,3.64010666479356,9.53144199762111,4.806088899676,3.64021428213266,6.9069049175273,5.2040066870768,2.64811687734653,1.78805554071281,4.3105371824221,2.55491766945281,-0.162518929497775,4.60517018598809,4.53120023507823,4.806343059883,14.1114010985722,4.21921354426797,3.41804461181634,3.39836095159524,4.10287135421229,23.5225532181251,2.34831826121686,NA
"Latvia-2016","Latvia",23,"2016",1.29440414919679,4.38005090645763,4.90003638494444,3.7926289227321,9.57023274562775,4.77798682783163,3.65013862579751,6.95970235960488,4.79455838183598,2.55670698734349,1.77514793200314,4.31187891542221,2.55992212670135,-0.156653810045377,4.60517018598809,4.53889287402956,4.77822724285974,14.1028653268581,4.21981648102935,3.32568811030242,3.21425872441367,4.07289414172996,23.5613465493501,2.3190958091842,NA
"Latvia-2017","Latvia",23,"2017",1.29906164423641,4.38345158145483,4.83668614031753,3.81942953203292,9.66110480624219,4.81873925773325,3.75185425327532,7.02529828583391,4.95106927842523,2.48220553726194,1.78670567734403,4.31253276662897,NA,-0.150822889734584,4.60517018598809,4.54116112466193,4.81947349727026,14.0947962290888,4.22061003855982,3.49272441366521,3.46815563451098,4.11799577007845,23.6229306695932,2.34853132038875,NA
"Latvia-2018","Latvia",23,"2018",1.39678617383336,4.4257704548213,4.67237289128327,3.80343952381303,9.79060051099695,4.8169078294724,3.71284009155878,7.09730068086541,5.01227395076476,2.41121611644625,1.82921719888969,4.31458960798161,2.57894708441306,-0.143870370419702,4.60517018598809,NA,4.81723835101154,14.0879888870238,4.22159376313756,3.51473200937976,3.33227870277832,4.07354092071532,23.6660388653062,2.356803148439,NA
